,targetId,hasSafetyEvent,maxClinicalTrialPhase,tissueSpecificity,tissueDistribution,uniqueTherapeuticAreas,uniqueDiseases,maxEffectiveSampleSize,earliestPublicationDate,approvedSymbol,lofConstraint,misConstraint,synConstraint,pathwayCount
633,ENSG00000204305,0,0.75,1.0,0.0,0,0,0.01,2025-01-01,AGER,-0.06799996,0.82843,1.5156,3
634,ENSG00000213619,0,1.0,0.5,-1.0,1,1,56614.28807963426,2024-07-19,NDUFS3,0.144,0.46001,-0.47593,4
635,ENSG00000227507,1,0.5,0.75,0.0,0,0,0.01,2025-01-01,LTB,-0.781,0.58718,-0.20395,2
636,ENSG00000240065,0,1.0,0.5,-1.0,0,0,0.01,2025-01-01,PSMB9,0.078999996,0.88189,0.97979,4
637,ENSG00000254087,1,1.0,0.5,-1.0,1,1,29997.958300125974,2023-06-19,LYN,0.718,3.9975,0.55204,36
638,ENSG00000275546,0,0.5,,,0,0,0.01,2025-01-01,ENSG00000275546,,,,1
639,ENSG00000275914,0,0.5,,,0,0,0.01,2025-01-01,ENSG00000275914,,,,1
640,ENSG00000292332,0,1.0,,,0,0,0.01,2025-01-01,IL3RA,,,,3
641,ENSG00000001626,1,1.0,0.5,0.0,3,3,205739.47405036874,2016-08-12,CFTR,-0.15199995,-1.0736,0.86225,11
642,ENSG00000002549,0,0.5,-1.0,-1.0,0,0,0.01,2025-01-01,LAP3,0.02700001,0.67852,-0.77143,0
643,ENSG00000002726,0,1.0,0.75,0.0,4,6,1424218.0900670097,2018-10-08,AOC1,-0.25300002,1.3093,0.86582,2
644,ENSG00000005882,0,1.0,0.5,-1.0,1,1,1424218.0900670097,2024-02-19,PDK2,0.07999998,2.5804,-0.20943,2
645,ENSG00000006432,0,0.75,0.5,0.0,2,6,1778690.168860174,2022-01-12,MAP3K9,0.32599998,1.6109,1.0585,0
646,ENSG00000006638,1,1.0,-1.0,0.0,0,0,0.01,2025-01-01,TBXA2R,-0.48000002,-0.10287,-1.1581,4
647,ENSG00000007312,0,1.0,1.0,0.0,1,1,221304.1606010112,2022-02-02,CD79B,0.579,1.9247,0.32063,3
648,ENSG00000007908,1,0.75,0.5,0.0,1,1,56614.28807963426,2024-07-19,SELE,0.13999999,0.1583,-0.38326,1
649,ENSG00000007968,0,0.75,0.75,0.5,0,0,0.01,2025-01-01,E2F2,0.23900002,1.2011,-0.013558,4
650,ENSG00000014257,0,1.0,1.0,0.0,2,2,521818.7070055739,2023-11-09,ACP3,-0.078999996,0.3975,0.4388,1
651,ENSG00000050555,0,1.0,0.5,0.0,1,1,180089.50342935527,2021-11-04,LAMC3,0.09100002,0.79044,0.093427,5
652,ENSG00000061273,0,1.0,-1.0,-1.0,7,13,562534.7696387965,2012-11-01,HDAC7,0.656,2.0121,-0.93576,6
653,ENSG00000063176,0,0.5,-1.0,-1.0,0,0,0.01,2025-01-01,SPHK2,0.065999985,0.52756,-1.3071,1
654,ENSG00000067992,0,1.0,-1.0,-1.0,1,1,376569.5597064443,2023-01-18,PDK3,,,,2
655,ENSG00000073417,0,1.0,-1.0,-1.0,3,3,108425.35980999071,2023-01-18,PDE8A,0.36900002,0.062264,0.052599,1
656,ENSG00000074410,0,1.0,0.5,0.0,5,5,341207.7500533011,2019-06-24,CA12,0.032000005,0.45595,-0.3967,1
657,ENSG00000074416,0,0.5,-1.0,-1.0,1,1,38851.92581543917,2023-08-23,MGLL,0.5,1.1615,0.94689,4
658,ENSG00000074803,0,1.0,1.0,1.0,1,1,414433.58532016096,2024-07-19,SLC12A1,0.028999984,0.38536,-0.46902,2
659,ENSG00000077150,0,0.75,-1.0,0.0,0,0,0.01,2025-01-01,NFKB2,0.69200003,3.5862,-0.1941,12
660,ENSG00000078098,0,0.75,0.5,0.0,9,12,309256.4614031486,2012-05-06,FAP,0.10799998,0.11244,-0.87109,0
661,ENSG00000080224,0,1.0,0.5,0.5,0,0,0.01,2025-01-01,EPHA6,0.36699998,1.6758,-0.65186,3
662,ENSG00000082781,0,0.75,-1.0,-1.0,4,6,464892.4593283075,2017-07-17,ITGB5,0.43199998,1.8247,0.89452,7
663,ENSG00000086991,0,0.5,1.0,0.0,4,11,1122672.658801146,2018-09-04,NOX4,-0.018000007,-0.031018,-0.85823,3
664,ENSG00000088926,1,1.0,1.0,0.5,5,20,500292.45069431677,2013-05-05,F11,-0.14499998,0.84839,0.49262,2
665,ENSG00000090402,0,1.0,1.0,0.5,0,0,0.01,2025-01-01,SI,-0.008999944,-0.89739,-0.73049,2
666,ENSG00000096717,1,0.5,-1.0,-1.0,1,1,545988.1005477115,2023-01-19,SIRT1,0.473,0.43798,-1.0946,8
667,ENSG00000100030,1,0.5,-1.0,-1.0,1,1,38092.548464040476,2019-09-01,MAPK1,0.623,3.6281,-0.73317,62
668,ENSG00000100311,0,0.75,-1.0,0.0,6,11,378712.0243337037,2010-11-21,PDGFB,0.527,0.82769,-0.18554,8
669,ENSG00000100804,0,1.0,-1.0,-1.0,0,0,0.01,2025-01-01,PSMB5,0.745,1.8437,0.50992,62
670,ENSG00000101017,1,0.5,-1.0,0.0,7,13,1778690.168860174,2008-09-14,CD40,0.323,2.0303,0.27987,3
671,ENSG00000102057,0,1.0,0.5,0.0,0,0,0.01,2025-01-01,KCND1,,,,2
672,ENSG00000102287,0,1.0,0.5,0.0,0,0,0.01,2025-01-01,GABRE,,,,0
673,ENSG00000102854,0,0.5,0.5,0.0,0,0,0.01,2025-01-01,MSLN,-0.47599995,-2.44,-2.3478,3
674,ENSG00000104365,1,0.75,-1.0,-1.0,3,4,598869.4096893278,2023-01-18,IKBKB,0.528,3.3222,2.2352,29
675,ENSG00000104783,1,1.0,0.5,0.0,1,2,141076.9910731678,2013-04-01,KCNN4,0.027999997,1.6028,0.69062,1
676,ENSG00000105366,0,0.75,0.5,0.5,0,0,0.01,2025-01-01,SIGLEC8,0.022000015,0.1605,0.29072,1
677,ENSG00000105372,0,1.0,-1.0,-1.0,3,4,219793.50457789513,2023-01-18,RPS19,0.76100004,2.3157,-0.49634,18
678,ENSG00000105855,0,0.5,-1.0,0.0,7,17,562534.7696387965,2017-10-30,ITGB8,0.38599998,0.99753,0.46306,3
679,ENSG00000109339,0,0.75,0.5,-1.0,1,1,84270.16077055593,2024-10-15,MAPK10,0.45999998,3.643,0.67326,4
680,ENSG00000109971,0,0.75,-1.0,-1.0,0,0,0.01,2025-01-01,HSPA8,0.88,6.0567,-5.0048,19
681,ENSG00000110330,0,0.5,-1.0,-1.0,0,0,0.01,2025-01-01,BIRC2,0.61899996,0.72924,-0.57433,12
682,ENSG00000110799,0,1.0,-1.0,0.0,2,6,168116.01355658393,2019-08-16,VWF,0.361,3.5269,1.2551,23
683,ENSG00000111245,0,1.0,0.75,0.0,9,18,574782.4268116049,2013-01-31,MYL2,-0.15699995,1.1174,0.14214,1
684,ENSG00000112715,1,1.0,-1.0,-1.0,14,47,1778690.168860174,2011-02-06,VEGFA,0.39,0.20402,-0.45845,10
685,ENSG00000113263,0,1.0,1.0,0.5,3,3,183579.49764748462,2019-10-24,ITK,0.356,2.3278,-0.5042,2
686,ENSG00000115825,0,1.0,-1.0,-1.0,2,3,259947.56530348706,2020-11-10,PRKD3,0.31800002,0.9381,-0.73887,1
687,ENSG00000116016,1,1.0,0.5,-1.0,7,10,645988.1975077938,2010-12-05,EPAS1,0.634,0.22063,-1.1221,7
688,ENSG00000118058,0,0.5,-1.0,-1.0,1,1,62043.890063935265,2023-01-18,KMT2A,0.935,8.7941,3.2926,8
689,ENSG00000121966,0,1.0,0.5,-1.0,7,12,328052.24452619,2016-03-22,CXCR4,0.486,2.6131,1.0761,7
690,ENSG00000122025,1,1.0,0.5,0.5,5,8,381165.6245253304,2018-08-13,FLT3,0.532,1.5509,0.8274,27
691,ENSG00000122406,0,1.0,-1.0,-1.0,0,0,0.01,2025-01-01,RPL5,0.904,2.5375,0.57918,13
692,ENSG00000122420,0,1.0,0.5,0.0,0,0,0.01,2025-01-01,PTGFR,0.153,1.3953,-0.18593,2
693,ENSG00000122641,0,0.75,0.5,0.0,3,5,1424218.0900670097,2022-10-12,INHBA,0.834,2.8589,-0.50211,5
694,ENSG00000123992,0,0.5,-1.0,-1.0,0,0,0.01,2025-01-01,DNPEP,0.037,0.65214,0.61149,0
695,ENSG00000125356,0,1.0,-1.0,-1.0,0,0,0.01,2025-01-01,NDUFA1,,,,2
696,ENSG00000126067,0,1.0,-1.0,-1.0,0,0,0.01,2025-01-01,PSMB2,0.12199998,1.4209,0.4622,62
697,ENSG00000126218,0,1.0,0.5,0.0,2,4,168116.01355658393,2022-10-12,F10,0.032000005,2.0575,0.62396,9
698,ENSG00000128917,0,0.5,-1.0,0.0,0,0,0.01,2025-01-01,DLL4,0.803,3.9013,1.0281,8
699,ENSG00000129473,0,0.75,-1.0,-1.0,0,0,0.01,2025-01-01,BCL2L2,0.116999984,1.0658,0.29852,0
700,ENSG00000129484,0,1.0,-1.0,-1.0,0,0,0.01,2025-01-01,PARP2,-0.03699994,0.85006,1.2393,5
701,ENSG00000130368,0,0.5,0.5,1.0,0,0,0.01,2025-01-01,MAS1,-0.86600006,0.76385,0.403,0
702,ENSG00000131469,0,1.0,-1.0,-1.0,0,0,0.01,2025-01-01,RPL27,0.741,1.3099,-0.69753,13
703,ENSG00000131686,0,1.0,1.0,0.5,0,0,0.01,2025-01-01,CA6,-0.21800005,0.30664,0.20815,1
704,ENSG00000132437,1,1.0,0.5,0.0,4,4,765591.3646788632,2012-12-01,DDC,0.07800001,1.0856,0.4658,2
705,ENSG00000133256,0,1.0,1.0,0.0,0,0,0.01,2025-01-01,PDE6B,-0.23800004,-0.08566,0.059277,3
706,ENSG00000133895,0,0.5,-1.0,-1.0,1,2,104168.97660865163,2020-04-01,MEN1,0.794,4.2012,0.29313,7
707,ENSG00000134871,0,1.0,0.5,0.0,6,32,756470.9740366563,2015-09-07,COL4A2,0.38200003,2.4069,-0.099654,14
708,ENSG00000135318,0,0.75,0.5,0.0,1,1,141293.18354755783,2023-01-18,NT5E,-0.25399995,0.64818,0.52084,4
709,ENSG00000135446,0,1.0,-1.0,-1.0,0,0,0.01,2025-01-01,CDK4,0.39,2.2555,-0.094019,18
710,ENSG00000135605,0,1.0,-1.0,0.0,1,1,124837.11004999638,2022-11-04,TEC,0.110000014,2.0469,0.46873,3
711,ENSG00000135679,0,0.75,-1.0,-1.0,1,1,20810.981317003367,2023-01-18,MDM2,0.675,2.585,0.57931,15
712,ENSG00000136521,0,1.0,-1.0,-1.0,0,0,0.01,2025-01-01,NDUFB5,-0.56799996,-0.023262,0.31906,2
713,ENSG00000137806,0,1.0,-1.0,-1.0,1,1,116566.20935579021,2023-01-18,NDUFAF1,0.15899998,0.24644,1.4787,1
714,ENSG00000138448,0,1.0,-1.0,-1.0,1,1,160010.51072069994,2023-05-08,ITGAV,0.19300002,1.3825,-0.090957,14
715,ENSG00000138823,1,1.0,0.75,0.5,1,1,172076.47010352428,2024-07-19,MTTP,0.328,1.9465,1.5328,3
716,ENSG00000139625,1,0.75,0.5,-1.0,0,0,0.01,2025-01-01,MAP3K12,0.753,4.089,-0.05826,0
717,ENSG00000139626,0,1.0,0.5,0.0,0,0,0.01,2025-01-01,ITGB7,0.14700001,1.5713,-0.71778,2
718,ENSG00000142512,0,0.75,0.5,-1.0,0,0,0.01,2025-01-01,SIGLEC10,0.17900002,1.4981,0.14159,1
719,ENSG00000143387,0,0.75,0.5,-1.0,1,1,232586.34864014547,2021-01-04,CTSK,0.25199997,2.1653,0.83,6
720,ENSG00000143924,0,1.0,-1.0,-1.0,1,1,4245.506600377164,2018-10-02,EML4,0.32,-1.334,-2.0667,3
721,ENSG00000144285,1,1.0,0.5,0.5,3,5,101939.62799908599,2013-09-06,SCN1A,0.902,7.6177,1.7673,2
722,ENSG00000145425,0,1.0,-1.0,-1.0,2,2,521818.7070055739,2021-01-04,RPS3A,0.709,2.7806,-0.54874,18
723,ENSG00000147684,0,1.0,0.5,-1.0,0,0,0.01,2025-01-01,NDUFB9,-0.16199994,0.7523,0.52984,2
724,ENSG00000149968,1,0.75,0.5,0.0,2,5,315753.8718331748,2014-02-07,MMP3,-0.26199996,0.48588,-0.053031,7
725,ENSG00000150093,0,1.0,-1.0,-1.0,1,1,56716.257154516876,2021-06-14,ITGB1,0.604,3.987,0.20126,31
726,ENSG00000151062,0,1.0,1.0,1.0,0,0,0.01,2025-01-01,CACNA2D4,-0.17499995,0.35183,-0.59871,0
727,ENSG00000156482,0,1.0,-1.0,-1.0,0,0,0.01,2025-01-01,RPL30,0.778,2.4831,1.0713,13
728,ENSG00000159164,0,1.0,0.5,0.0,2,2,765591.3646788632,2020-05-18,SV2A,0.571,3.0316,1.3317,4
729,ENSG00000160712,1,1.0,0.5,-1.0,8,23,562534.7696387965,2013-07-01,IL6R,0.035000026,1.357,-0.3145,6
730,ENSG00000161638,0,0.75,0.5,-1.0,0,0,0.01,2025-01-01,ITGA5,0.546,2.2469,1.0524,9
731,ENSG00000163655,0,0.75,0.5,-1.0,0,0,0.01,2025-01-01,GMPS,-0.329,0.13667,0.24868,2
732,ENSG00000163682,0,1.0,-1.0,-1.0,0,0,0.01,2025-01-01,RPL9,0.869,2.234,-0.16857,13
733,ENSG00000163823,0,0.5,0.5,0.0,6,7,493614.39488360845,2010-02-28,CCR1,-0.931,1.8322,-0.5448,3
734,ENSG00000163873,1,1.0,0.5,0.0,1,1,1122672.658801146,2019-02-04,GRIK3,0.604,3.6053,0.31807,2
735,ENSG00000164116,0,1.0,-1.0,-1.0,2,7,500292.45069431677,2012-07-01,GUCY1A1,0.04100001,0.9377,0.42232,2
736,ENSG00000164136,0,0.5,-1.0,0.0,2,2,225599.91693237546,2023-10-04,IL15,-0.73599994,-0.28171,-0.021431,1
737,ENSG00000164182,0,1.0,-1.0,-1.0,1,1,76832.90012167432,2016-05-16,NDUFAF2,-0.10699999,0.70328,0.52955,1
738,ENSG00000164307,0,0.5,-1.0,-1.0,7,19,500292.45069431677,2010-01-10,ERAP1,0.052999973,1.8456,0.64093,1
739,ENSG00000164794,0,1.0,1.0,1.0,1,2,323648.5577791949,2014-07-22,KCNV1,0.823,4.558,-0.65597,1
740,ENSG00000165025,1,1.0,0.5,0.0,0,0,0.01,2025-01-01,SYK,0.698,3.9545,0.23832,21
741,ENSG00000165059,0,0.25,1.0,1.0,0,0,0.01,2025-01-01,PRKACG,-0.26,0.039049,0.25405,27
742,ENSG00000165409,1,1.0,1.0,0.5,5,10,269829.0934099178,2011-08-14,TSHR,-0.011999965,1.3233,0.51781,2
743,ENSG00000166006,0,1.0,1.0,0.5,1,1,323648.5577791949,2022-04-08,KCNC2,0.334,3.2013,-1.3261,2
744,ENSG00000167535,0,1.0,0.5,-1.0,0,0,0.01,2025-01-01,CACNB3,0.278,2.5297,0.7315,5
745,ENSG00000167553,0,1.0,0.5,-1.0,4,5,521818.7070055739,2011-07-10,TUBA1C,0.31199998,3.9863,1.3848,31
746,ENSG00000167780,0,0.5,1.0,0.5,0,0,0.01,2025-01-01,SOAT2,-0.403,-0.098026,-0.38511,1
747,ENSG00000168065,0,1.0,0.75,0.5,1,1,230312.26972227366,2020-04-01,SLC22A11,-0.10500002,0.74393,0.51694,1
748,ENSG00000168263,0,1.0,1.0,0.5,0,0,0.01,2025-01-01,KCNV2,-0.964,-5.8358,-5.4053,1
749,ENSG00000168522,0,1.0,-1.0,-1.0,0,0,0.01,2025-01-01,FNTA,-0.42499995,-1.2596,-0.9671,4
750,ENSG00000168959,0,0.5,1.0,0.5,4,11,1122672.658801146,2018-04-16,GRM5,0.57,3.3113,-1.6021,3
751,ENSG00000169403,1,1.0,0.5,0.0,0,0,0.01,2025-01-01,PTAFR,0.09500003,2.3038,1.2265,5
752,ENSG00000169429,1,0.5,1.0,0.0,0,0,0.01,2025-01-01,CXCL8,-0.822,-0.81157,0.062214,7
753,ENSG00000170017,0,0.5,1.0,0.0,4,4,433862.5685735124,2019-11-22,ALCAM,0.526,1.751,0.3803,1
754,ENSG00000170312,1,0.75,0.5,0.0,1,1,23238.11336553945,2020-01-31,CDK1,0.435,2.2306,0.30875,36
755,ENSG00000170820,0,1.0,0.75,0.5,3,6,144744.15797648102,2012-08-12,FSHR,-0.07099998,-0.96401,-2.209,2
756,ENSG00000171791,1,1.0,-1.0,-1.0,7,23,1424218.0900670097,2013-06-16,BCL2,0.63199997,1.5997,-0.28442,8
757,ENSG00000171858,0,1.0,-1.0,-1.0,3,6,301203.06999851385,2016-03-08,RPS21,0.10100001,1.1037,-1.3892,18
758,ENSG00000172270,0,0.75,-1.0,-1.0,1,1,143284.77790855977,2023-01-18,BSG,-0.25399995,-1.2919,-3.2729,6
759,ENSG00000173327,0,0.75,-1.0,-1.0,3,3,221280.45048451523,2018-12-12,MAP3K11,0.20999998,0.52214,-1.4731,7
760,ENSG00000173511,1,0.75,-1.0,-1.0,0,0,0.01,2025-01-01,VEGFB,-0.546,-1.2498,-1.5837,3
761,ENSG00000174417,0,1.0,,,1,1,180089.50342935527,2021-11-04,TRHR,0.24900001,0.96315,0.23426,2
762,ENSG00000174886,0,1.0,-1.0,-1.0,0,0,0.01,2025-01-01,NDUFA11,-0.76100004,-0.6358,-0.4762,2
763,ENSG00000175166,0,1.0,0.5,-1.0,1,1,645988.1975077938,2025-03-06,PSMD2,0.85899997,4.1077,0.61977,62
764,ENSG00000175634,0,0.25,-1.0,-1.0,0,0,0.01,2025-01-01,RPS6KB2,-0.10099995,-0.068487,-0.95945,2
765,ENSG00000178035,1,1.0,-1.0,-1.0,0,0,0.01,2025-01-01,IMPDH2,0.23400003,3.3108,-0.58584,4
766,ENSG00000182255,0,1.0,0.5,0.5,4,6,1076472.0138856068,2019-06-01,KCNA4,0.727,2.7238,-0.6455,1
767,ENSG00000185760,1,1.0,0.5,0.5,5,15,1778690.168860174,2018-02-26,KCNQ5,0.583,3.1393,-0.26339,1
768,ENSG00000186350,1,1.0,0.5,-1.0,0,0,0.01,2025-01-01,RXRA,0.73399997,3.6041,-0.4579,30
769,ENSG00000187486,1,1.0,0.5,0.0,5,6,1424218.0900670097,2007-04-26,KCNJ11,-0.074,2.8591,0.80539,6
770,ENSG00000188379,0,0.5,,,0,0,0.01,2025-01-01,IFNA2,-0.924,-1.0506,-0.38056,6
771,ENSG00000196557,0,1.0,0.5,0.0,3,3,1424218.0900670097,2023-01-18,CACNA1H,-0.059000015,-7.6469,-12.87,3
772,ENSG00000196591,0,1.0,-1.0,-1.0,1,1,116388.33957200912,2023-01-18,HDAC2,0.633,1.843,-0.37969,22
773,ENSG00000196611,1,1.0,0.5,0.0,0,0,0.01,2025-01-01,MMP1,-0.291,-0.41536,-0.96715,6
774,ENSG00000196739,0,1.0,0.5,0.0,6,14,1990918.947961699,2018-10-29,COL27A1,0.46100003,1.2258,-0.52873,5
775,ENSG00000197635,0,1.0,0.5,0.0,4,7,323648.5577791949,2020-04-15,DPP4,0.09899998,0.6449,-0.017774,2
776,ENSG00000197766,0,0.75,0.5,-1.0,0,0,0.01,2025-01-01,CFD,-0.94799995,-4.9554,-4.8318,3
777,ENSG00000198001,1,0.5,-1.0,0.0,0,0,0.01,2025-01-01,IRAK4,-0.17499995,1.1885,1.4181,10
778,ENSG00000198216,0,1.0,1.0,0.5,1,1,1122672.658801146,2019-02-04,CACNA1E,0.779,6.7175,0.76299,2
779,ENSG00000198668,0,1.0,-1.0,-1.0,0,0,0.01,2025-01-01,CALM1,0.724,3.5866,1.3835,54
780,ENSG00000198793,1,1.0,-1.0,-1.0,2,2,1424218.0900670097,2020-06-15,MTOR,0.732,9.505,1.4185,14
781,ENSG00000198822,1,0.75,1.0,0.5,4,12,633132.2332759313,2014-07-22,GRM3,0.50699997,3.2438,0.39112,2
782,ENSG00000203710,0,0.5,0.5,0.0,2,5,340825.7076940272,2011-04-03,CR1,0.22600001,1.8867,2.2281,3
783,ENSG00000203747,0,0.5,0.5,-1.0,4,4,207559.43508869337,2013-07-03,FCGR3A,-0.011999965,0.84666,0.57475,6
784,ENSG00000204217,0,1.0,-1.0,-1.0,3,4,765591.3646788632,2020-06-15,BMPR2,0.624,3.2823,2.2254,1
785,ENSG00000204389,1,0.75,-1.0,0.0,0,0,0.01,2025-01-01,HSPA1A,-0.33200002,2.2947,1.0658,10
786,ENSG00000211699,0,0.75,0.5,0.5,0,0,0.01,2025-01-01,TRGV3,,,,0
787,ENSG00000211891,0,1.0,,,0,0,0.01,2025-01-01,IGHE,,,,6
788,ENSG00000229117,0,1.0,-1.0,-1.0,0,0,0.01,2025-01-01,RPL41,-0.29299998,0.85927,-0.73867,13
789,ENSG00000232810,1,1.0,0.5,0.0,0,0,0.01,2025-01-01,TNF,0.408,1.9262,0.60447,9
790,ENSG00000240972,0,0.75,-1.0,-1.0,0,0,0.01,2025-01-01,MIF,-0.96099997,-2.7233,-1.6236,3
791,ENSG00000241186,1,0.25,0.5,0.0,0,0,0.01,2025-01-01,CRIPTO,-0.329,0.69927,1.1139,3
792,ENSG00000261456,0,1.0,0.5,0.5,0,0,0.01,2025-01-01,TUBB8,-0.286,3.4781,-2.203,26
793,ENSG00000267534,0,1.0,-1.0,0.0,0,0,0.01,2025-01-01,S1PR2,0.16600001,2.2351,0.53405,2
794,ENSG00000268089,0,1.0,0.75,0.5,0,0,0.01,2025-01-01,GABRQ,,,,2
795,ENSG00000273079,1,1.0,1.0,1.0,1,1,7794.273577144567,2021-03-01,GRIN2B,0.898,7.3414,0.021062,11
796,ENSG00000276011,0,0.5,,,0,0,0.01,2025-01-01,ENSG00000276011,,,,1
797,ENSG00000278195,0,1.0,0.5,0.5,0,0,0.01,2025-01-01,SSTR3,-0.88100004,1.4869,-0.25698,3
798,ENSG00000003436,0,1.0,0.5,-1.0,2,2,187203.10687937262,2023-01-18,TFPI,0.44199997,1.4962,0.98076,1
799,ENSG00000004948,0,1.0,0.5,0.5,1,1,1424218.0900670097,2020-05-06,CALCR,-0.039000034,0.83346,-0.13128,2
800,ENSG00000005381,0,0.75,1.0,0.5,0,0,0.01,2025-01-01,MPO,0.008000016,0.81986,0.21386,2
801,ENSG00000006283,0,1.0,0.5,0.5,0,0,0.01,2025-01-01,CACNA1G,0.594,5.0503,0.1931,2
802,ENSG00000012124,0,1.0,0.5,0.0,0,0,0.01,2025-01-01,CD22,0.361,1.9774,0.49804,3
803,ENSG00000021826,0,1.0,1.0,0.0,7,12,1470466.6505612188,2017-02-27,CPS1,0.236,1.7456,0.65953,1
804,ENSG00000022355,1,1.0,0.75,0.5,1,1,1076472.0138856068,2023-07-18,GABRA1,0.718,4.2735,-0.12892,2
805,ENSG00000025708,1,1.0,-1.0,0.0,1,1,112184.2204720767,2024-04-26,TYMP,-0.518,-3.4365,-2.6138,2
806,ENSG00000026559,0,1.0,1.0,0.0,0,0,0.01,2025-01-01,KCNG1,0.065999985,3.1864,-1.1535,1
807,ENSG00000053747,0,1.0,-1.0,0.0,0,0,0.01,2025-01-01,LAMA3,0.26599997,2.6539,2.0583,10
808,ENSG00000059758,0,0.5,-1.0,-1.0,0,0,0.01,2025-01-01,CDK17,0.398,1.656,0.45236,0
809,ENSG00000062822,0,1.0,-1.0,0.0,2,5,645988.1975077938,2023-01-18,POLD1,0.12199998,1.3967,-1.5053,18
810,ENSG00000065325,0,1.0,0.5,0.0,1,1,275021.63051358337,2023-01-18,GLP2R,-0.33099997,1.4315,0.54459,2
811,ENSG00000065675,1,1.0,0.75,0.0,8,14,562534.7696387965,2019-03-28,PRKCQ,0.42900002,3.2331,0.90732,9
812,ENSG00000068654,0,0.5,-1.0,-1.0,0,0,0.01,2025-01-01,POLR1A,0.521,4.9844,1.8434,5
813,ENSG00000070915,0,1.0,1.0,1.0,1,1,3750.4,2023-10-18,SLC12A3,-0.0039999485,0.72585,0.18151,2
814,ENSG00000077092,1,1.0,-1.0,0.0,10,17,1778690.168860174,2019-02-25,RARB,0.523,3.1336,-0.40864,3
815,ENSG00000077498,0,1.0,1.0,1.0,10,43,1778690.168860174,2009-07-05,TYR,-0.34599996,-0.8461,-0.75169,2
816,ENSG00000087085,1,1.0,0.75,0.0,1,1,672632.4785173276,2021-04-22,ACHE,0.454,2.7525,-0.72881,3
817,ENSG00000089692,0,1.0,0.5,0.0,1,1,190279.23963861223,2023-01-18,LAG3,0.10699999,-0.79933,-1.4722,1
818,ENSG00000090339,1,0.75,0.5,-1.0,3,6,281079.0730593847,2023-01-18,ICAM1,0.12400001,1.1327,0.5145,5
819,ENSG00000091181,0,1.0,0.5,0.0,0,0,0.01,2025-01-01,IL5RA,-0.35300004,-0.88272,-0.76139,3
820,ENSG00000091879,0,1.0,-1.0,0.0,3,4,672632.4785173276,2021-02-24,ANGPT2,0.394,-1.4366,-2.3929,1
821,ENSG00000100300,1,1.0,0.5,-1.0,0,0,0.01,2025-01-01,TSPO,-0.87100005,-0.94225,-1.4236,1
822,ENSG00000100346,0,1.0,0.5,0.5,2,8,633132.2332759313,2015-07-21,CACNA1I,0.47500002,3.3072,-2.8617,2
823,ENSG00000100387,1,1.0,-1.0,-1.0,0,0,0.01,2025-01-01,RBX1,-0.25800002,0.71597,0.045364,37
824,ENSG00000100652,1,1.0,1.0,1.0,1,1,16534.94713490521,2024-11-13,SLC10A1,-0.956,-1.4172,-0.56205,1
825,ENSG00000100823,0,0.5,-1.0,-1.0,0,0,0.01,2025-01-01,APEX1,-0.22500002,-0.42105,-0.33353,6
826,ENSG00000101076,1,1.0,0.75,0.5,5,10,1424218.0900670097,2011-08-28,HNF4A,0.561,2.7153,-0.15613,3
827,ENSG00000104921,0,0.5,1.0,0.5,0,0,0.01,2025-01-01,FCER2,-0.08700001,-0.080327,0.17266,3
828,ENSG00000105464,1,1.0,0.5,0.5,0,0,0.01,2025-01-01,GRIN2D,0.35799998,0.38163,-2.7537,8
829,ENSG00000106617,1,0.75,0.5,-1.0,6,13,448058.917711015,2016-01-21,PRKAG2,0.41799998,2.2529,-0.33225,10
830,ENSG00000106631,0,1.0,1.0,0.0,2,2,294387.2978738704,2019-02-04,MYL7,-0.533,0.67787,0.46389,1
831,ENSG00000108671,0,1.0,-1.0,-1.0,1,1,149644.92262336772,2020-11-10,PSMD11,0.918,3.5703,0.55924,62
832,ENSG00000112115,0,1.0,0.5,1.0,0,0,0.01,2025-01-01,IL17A,0.22399998,0.43807,-0.51083,3
833,ENSG00000113161,1,1.0,0.5,-1.0,6,14,895916.2144062951,2018-08-13,HMGCR,0.553,4.235,0.94001,4
834,ENSG00000113525,0,1.0,1.0,1.0,1,2,298504.9722193353,2023-01-18,IL5,-0.065999985,0.18625,0.29683,3
835,ENSG00000114854,0,0.75,0.75,0.0,0,0,0.01,2025-01-01,TNNC1,0.15600002,2.6915,-0.1382,1
836,ENSG00000114859,0,1.0,0.5,0.0,0,0,0.01,2025-01-01,CLCN2,0.21399999,2.1216,0.48204,1
837,ENSG00000115159,0,1.0,-1.0,-1.0,3,7,565426.5954047199,2022-06-28,GPD2,0.204,1.9915,0.34443,2
838,ENSG00000115594,0,1.0,-1.0,-1.0,2,3,384314.83364002535,2011-02-06,IL1R1,0.371,2.2471,-0.090605,3
839,ENSG00000115884,0,0.5,0.5,0.0,3,6,1470466.6505612188,2023-01-18,SDC1,0.12099999,-0.26508,-1.5221,15
840,ENSG00000116133,0,1.0,0.5,-1.0,0,0,0.01,2025-01-01,DHCR24,0.403,2.3914,0.94854,3
841,ENSG00000116745,0,1.0,0.5,0.5,1,2,414433.58532016096,2023-06-29,RPE65,0.0019999743,0.29164,0.537,1
842,ENSG00000117461,0,0.75,-1.0,0.0,3,3,598869.4096893278,2021-11-04,PIK3R3,-0.53499997,-0.86908,1.1066,18
